ResponseId,evidence_free,evidence_based,speech_id,text,item_id,party,chamber,decade_group,starting_year,bin,evidence_minus_intuition_score
R_2TofNgiQMlFyjNN,1.0,4.0,630118706,every assistant postmaster should satisfy the department as to his efficiency and qualifications before he be given a competitive classified status. Ail but about 100 of the 2.400 assistant postmasters in these offices now have such a status. Many of them have been appointed since the issue of this order. either through promotion. transfer. or original examination. The post offices. therefore. are now supplied with a thoroughly trained expert force from the assistant postmasters on down. This organization is vitally important to tie cMcient management of the postal business. particularly in view of the development of tile postal savings banks and the parcel post system. The postmasters in these offices are not themselves postal expertsat least at the time of appointmentand have to depend on the permanent expert staff under them for the management of the office. If the assistant postmasters ire removed from the classified service they will become,374,Republican,H,3,1913,"(1.466, 3.618]",2.0661077000000003
R_2TofNgiQMlFyjNN,1.0,3.0,620244089,There had been some negotiations along prior to that. but until the time our committee returned from Alaska and made its report. and for some time back. no negotiations were pending.,376,Republican,S,3,1911,"(1.466, 3.618]",1.4109839
R_2TofNgiQMlFyjNN,5.0,1.0,720140130,"""Bonus for big Democrats."" too. you might just as well say.",405,Republican,S,5,1931,"(-2.778, -0.612]",-2.6285641
R_2TofNgiQMlFyjNN,1.0,4.0,750100422,Very well. Otherwise. an order would be required to return the papers.,413,Republican,S,5,1937,"(1.554, 3.72]",1.230175
R_2TofNgiQMlFyjNN,2.0,2.0,750224177,And in that case the Department of Commerce through its airnavigation bureau will handle the work of carrying out the administrative features of the bill.,415,Republican,H,5,1937,"(1.554, 3.72]",2.6136127
R_2TofNgiQMlFyjNN,5.0,1.0,830081039,Well. I am afraid a good many people would get that impression.,440,Republican,H,7,1953,"(-4.432, -2.345]",-2.8446990000000003
R_2TofNgiQMlFyjNN,5.0,1.0,810276587,of constitutional government and way of life I want to preserve to the future. The Senator from Maryland has charged that the position I hold faithfully reflects the Communist Party line. and he would have the American people believe that he has been defending and continues to defend Americas m9st vital interests. principles. and security. Well. Mr. President. I just cannot let this challenge go unanswered. The Senator from Maryland has presented and defended a position and a thesis which proves we are poles apart. at opposite extremes. The issue he has raised is this: Who has been playing the Communist Party line. the Senator from Maryland or the Senator from Indiana? Let us examine the record and see. I know of no better way of bringing this issue to a head than by putting the facts on the table. naming names. citing chapter and verse. I am sure the,444,Republican,S,7,1949,"(-2.345, -0.267]",-1.6437553
R_2TofNgiQMlFyjNN,5.0,2.0,910128340,the fiscal situation of this country will be in 1973? I am apprehensive about what our situation may well be. We are not immune to another recession or even another depression. in spite of all the safeguards that have been put up against those events since the days in 1929 and 1930 which some of us remember so well and with such vividness. God knows. I want to vote for the amendment. I want to give all the help we can. I have been sitting with the Senator from Washington and the other members of the Subcommittee on Health. Education. and Welfare of the Committee on Appropriations day after day after day for the past 3 weeks listening to the educators of this country. listening to the needs of education. listening to the needs for fellowships and scholarships which we are providing. I recognize that the amendment offered by my friend the distinguished Senator from Colorado is intended to relieve that pressure. Yet. I doubt that it would accomplish that objective. It would simply superimpose more pressure on top of it.,491,Republican,S,9,1969,"(-0.645, 1.659]",-0.56785583
R_2TofNgiQMlFyjNN,2.0,3.0,960041369,a detailed specification and cataloging of existing Federal ocean pollution research. development and monitoring capabilities. policy recommendations for changes in the overall Federal level of effort to meet these priorities. and f1nally a description of actions taken to coordinate the budget review process to assure that individual agency requirements for particular programs reflect the priorities established in this 5year plan. Under the act. the first 5year plan for Federal activities was to have been submitted to the Congress by February 15. 1979. The administration has requested an extension on that deadline and has recently circulated a draft plan for final comment. It is our expectation that the first 5year plan will be made available within the next few days. Because the plan itself will not be available until well after budgets are finalized for fiscal year 1980. the Committee on Science and Technology does not think that it would be,514,Republican,H,10,1979,"(1.706, 3.757]",3.2081542
R_2TofNgiQMlFyjNN,2.0,3.0,1030160394,"Jake Garn. Many of us will recall when Senator Garn went up in space and came back. his daughter was severely ill. He gave one of his kidneys to his daughter at that hospital. The charity event has been going on ever since. I think that the Childrens Hospital in Salt Lake City receives approximately $250.000 each year from the Senators Ski Cup. There have been stories that appeared on ""Inside Edition"" and others being critical of this type of event. Yet. some of those who criticize these events have participated. I think it is fair to say that the record will show that the junior Senator from New Jersey has participated for at least 3 years. I think it is rather coincidental that we see guch criticism coinciding with our own individual election years. but I will not dwell on that. I think it is fair to recognize we",525,Republican,S,11,1993,"(-2.325, -0.418]",-0.62388396
R_2TofNgiQMlFyjNN,3.0,2.0,1120120508,I thank the gentleman from Texas for yielding. If theres anything that we have learned. Mr. Speaker. over the last several years as weve debated the Presidents health care plan. it is that its been a mirage. and it has been built on a series of one broken promise after another. The President told us that we would be saving $2.500 a year per household if we passed his health care bill. But the sad reality is that Americans health insurance premiums have increased by almost that amount. which means the President was off by a stunning $5.000 per household. And Americans are pulling their pockets inside out saying. Mr. President. I dont have the money to pay $5.000 more per year on my health insurance policy. Of course they dont. Because this has proved to be the crown jewel of socialism. Thats what government health care is. Senior citizens,564,Republican,H,13,2011,"(-2.434, -0.564]",-1.0764371000000001
R_2Xpncx2BN5tFrkm,4.0,1.0,480092005,And I now move that the House recede from its disagreement to the Senate amendments and agree to the same.,6,Democrat,H,0,1883,"(-2.779, -0.572]",-0.43666703
R_2Xpncx2BN5tFrkm,2.0,3.0,490108439,the outposts of civilization. planted a pioneer town in the Yakima Valley in Central Washington Territory. and called it Yakima city. Year by year they zealously guarded their isolated offspring until they saw it develop into a thriving. beautiful town. the commercial center of an exceedingly rich agricultural region. Under their progressive touch it became the largest town within a radius of 100 miles. and assumed sufficient importance to justify the Territorial Legislature in clothing it with all the functions of a city by an act of incorporation. From the beginning the Northern Pacific Railroad Company had given the inhabitants of this little city every assurance that the coming of the road meant permanent prosperity for them. The clouds of frontier deprivation were to be rolled back. and the sunshine of an assured and permanent growth was to envelope the results of more than twenty years of frugal industry and,12,Democrat,H,0,1885,"(-0.572, 1.636]",-0.38414872
R_2Xpncx2BN5tFrkm,4.0,1.0,530091206,It could not hurt anything to put it in there. could it?,22,Democrat,H,1,1893,"(-5.265, -3.066]",-2.5923817000000002
R_2Xpncx2BN5tFrkm,3.0,1.0,620250550,And the conferees agroe to that after we defeated it so overwhelmingly in this House?,64,Democrat,H,3,1911,"(-5.542, -3.197]",-1.1936624
R_2Xpncx2BN5tFrkm,4.0,1.0,630011953,Mr. Chairman. jugt to get straight this matter of the manufacturers indorsement of this bill. I want to say that I never heard of any manufacturer in the woolen interest protesting against it. and I have no doubt in the world that typical standpatters like my friend PAYNE and my friend FORaDNEY and my friend MOORE would never have voted for it if they had ever had any protest against it from the manufacturers.,66,Democrat,H,3,1913,"(-3.197, -0.861]",-2.1194015
R_2Xpncx2BN5tFrkm,4.0,1.0,650257691,This simply changes the present law so as to reduce the grade to first lieutenant and captain.,74,Democrat,H,3,1917,"(-0.861, 1.475]",0.9755707
R_2Xpncx2BN5tFrkm,2.0,3.0,730027996,The gentleman said at the outset of his remarks that the judge had offended on divers times and occasions. The gentleman has only cited one occasion and one case. Has the gentleman in mind any other matters aside from this particular proposition?,106,Democrat,H,5,1933,"(-3.162, -0.847]",-0.47658366
R_2Xpncx2BN5tFrkm,4.0,1.0,770167015,"business was canvassed. the charges were bruited back and forth. and then a man was elected. It seems that he did not love LANGER. He made a campaign on the issue that he was going to ""kick the stuffing"" out of LANCER in connection with the bond deal. Am I overstating it? Perhaps in my utterly crude style I attempted to use the vernacular. which does not befit this honorable Chamber. but I understand that he called down on LANCERS head the mildew of the wrath of God Almighty. and said he was going out to ""fix"" him after he was elected. That is true. is it not?",129,Democrat,S,6,1941,"(-3.22, -0.931]",-2.1230435
R_2Xpncx2BN5tFrkm,4.0,1.0,850099713,We have done it in the past and I have confidence that if Khrushchev and Tito make too much of a rapprochement. the President will again cut it off. But. I am not at all sure that Tito is ever going to submit to the Kremlin becauselet us look at it realisticallyhe likes the job he is doing as dictator of Yugoslavia too well to submit to anyone who can liquidate him. He likes his Isle of Brioni. He likes the life he is living and. as a matter of selfpreservation. I do not think he is going to go back with the Kremlin. They want him to go back. and I think if we can keep him from it. we are hurting them more than we are hurting ourselves.,142,Democrat,H,7,1957,"(-4.54, -2.449]",-2.3129307999999997
R_2Xpncx2BN5tFrkm,3.0,1.0,810249769,I did not hear the name mentioned. But. it was out of that source that came those charges which were antiSemitic. for example. appeals to bigotry and hatred. appeals to people who were not possessed of a hateful mind and who did not have a hateful mind. but appeals to their emotionalism. the result of which would be the same as if they did possess a hateful mind.,145,Democrat,H,7,1949,"(-4.54, -2.449]",-1.5767062
R_2Xpncx2BN5tFrkm,4.0,1.0,850283509,Mr. President. I should like to finish stating my point. if I may.,149,Democrat,S,7,1957,"(-2.449, -0.366]",-0.47726995
R_2Xpncx2BN5tFrkm,1.0,3.0,980048887,had a supreme tea party at Williamsburg. We have been doing the same thing with Latin America. We have refused to work collectively. So. what has happened? There has been very II13458 little reported in our Press. but all throughout Latin America that is all you read. The Contadora group. the five countries. Mexico. Venezuela. Colombia. Panama. Costa Rica. meeting. which they just had their fifth meeting. to do what? To try to see how they can reconcile the situation in Central America. see if they can find some way to accommodate a cessation of these killings that are going on in this strife. because the United States will not exert leadership. We have lost our leverage. In fact. I tried to tell President Carter in April 1980 that at the most. maybe we would have about 90 days when we could exert some good leverage. whereby we could come,209,Democrat,H,10,1983,"(-2.632, -0.567]",-1.5576698999999998
R_2Xpncx2BN5tFrkm,1.0,4.0,1060062476,"The Clerk will designate the amendment. The text of the amendment is as follows: Amendment No. 2 offered by Mr. LAZIO: Page 10. strike lines 17 and 18 and insert the following: ""(A) include support during the Initial teaching experience. such as mentoring programs that""(i) provide mentoring to beginning teachers from veteran teachers with expertise in the same subject matter that the beginning teachers will be teaching. and ""(1i) provide mentors time for activities such as coaching. observing. and assisting the teachers who are mentored. and ""(iii) use standards or assessments for guiding beginning teachers that are consistent with the States student performance standards and with the requirements for professional development activities under section 2033."". Page 12. after line 4. insert the following (and redesignate any subsequent provisions accordingly):",260,Democrat,H,12,1999,"(1.569, 3.425]",2.3861107999999995
R_2Xpncx2BN5tFrkm,2.0,4.0,CREC-2015-07-27-pt1-PgH5499-13,"Mr. Speaker, I yield myself such time as I may consume, and I rise in strong support of H.R. 2770, the Keeping Our Travelers Safe and Secure Act. Mr. Speaker, last May, the Department of Homeland Security inspector general released a report with a blunt and revealing title: ``The Transportation Security Administration Does Not Properly Manage Its Airport Screening Equipment Maintenance Program.'' The report revealed that TSA lacks strict policies and procedures for maintaining critical screening technology, including x-ray machines and explosive detection equipment. The consequences of this deficiency could be severe. First, as the inspector general's report noted, the lack of regular maintenance reduces the life of screening equipment, which means TSA would have to incur the cost of new equipment. That is a problem for American taxpayers. Even more importantly, the inspector general also noted that, if screening equipment becomes less than fully operational, TSA will be forced",279,Democrat,H,13,2015,"(1.468, 3.407]",3.0239835
R_2Xpncx2BN5tFrkm,2.0,3.0,CREC-2019-09-12-pt1-PgH7690-3-2,"Mr. Speaker, I thank the gentleman for yielding. Mr. Speaker, on Tuesday, the House will meet at 12 p.m. for morning- hour debate, and 2 p.m. for legislative business, with votes postponed until 6:30 p.m. On Wednesday and Thursday of next week, the House will meet at 10 a.m. for morning-hour debate, and 12 p.m. for legislative business. On Friday, the House will meet at 9 a.m. for legislative business, and last votes are expected no later than 3 p.m. We will consider several bills under suspension of the rules. The complete list of suspension bills will be announced by the close of business tomorrow. The House, Mr. Speaker, will consider a clean continuing resolution to fund the government past September 30. While the House did its work, and sent 10 appropriation bills to the Senate, funding 96 percent of the government the first time that is been done in",292,Democrat,H,14,2019,"(-0.358, 1.32]",0.46306324
R_2Xpncx2BN5tFrkm,5.0,1.0,500098141,I do notlike to haveit socalled becauseit might creep into the statutes some time.,300,Republican,S,0,1887,"(-4.975, -2.845]",-0.024047642999999997
R_2Xpncx2BN5tFrkm,4.0,1.0,480118935,The Senator. I imagine. will be careful not to misrepresent what I said. I have in no wise intimated that -we ought to be careful how we amend it.,302,Republican,S,0,1885,"(-2.845, -0.724]",-0.518617
R_2Xpncx2BN5tFrkm,4.0,1.0,560007231,habit of telling the negro that if the Democrats came into power their right to vote would be taken away from them. After the Democrats came into power in this State they always had some reason to give the credulous beings why the Democrats had not disfranchised them as they had before predicted. First. the told them that if the Democrats got the State government they would disfranchise them. The Democrats got the State government and did not disfranchise them. Then they told them that if the Demcrats elected a President they would disfranchise them. The Democrats elected a President and did not disfranchise them. Then they told them if the Democrats got control of Congress they would disfranchise them. The Democrats got control of Congess and did not disfranchise them. All along the honest white man of the State laughed at these lies and marveled that the negro did,339,Republican,S,2,1899,"(-4.935, -2.815]",-2.54805
R_2Xpncx2BN5tFrkm,4.0,1.0,670190873,The time has been so brief that I have only been able to study what we have been doing in this country.,393,Republican,H,4,1921,"(1.647, 3.797]",1.6164389
R_2Xpncx2BN5tFrkm,4.0,1.0,670139279,The bill that is presented now is based upon the theory-,395,Republican,S,4,1921,"(1.647, 3.797]",0.8136595
R_2Xpncx2BN5tFrkm,1.0,4.0,710094758,I so understand. Now. I want to go a little in detail into the cost of beet production before I go into the main argument which I have in view. There is no other industrial pursuit in this country that I ever heard of which guarantees to the producer of agricultural products the price which he shall receive at the harvest. except beets. Every farmer out in my country knows that for every ton of beets he drags 2 or 3 milesnot more than 2% milesto the railroad station he is going to get. on the 1st or the 15th day of the month following. $7. He knows. furthermore. that if there is a reasonable price for sugar In the American market. and it is not buccaneered by the people fronm Cuba. he will receive considerably more. The farmers of my State are not quarreling with the sugar manufacturers. They,410,Republican,S,5,1929,"(-0.612, 1.554]",-0.9161149
R_2Xpncx2BN5tFrkm,1.0,4.0,830167530,the greatest slavemasters in all of history. Yalta sounded the death knell for a free postwar Polish State. The decent. freedomliving people of Poland were again subjected to tyranny and oppression without the opportunity to fire a shot in their own defense. without a word of protest from their friends. Polish independence was flooded under the Red tide of Russian aggression. So once more the land of the Poles is occupied and oppressed. Her rights and beliefs are trampled upon like so much dirt. Her sons and daughters are executed at Katyn or exiled to slavelabor death camps for daring to speak against this regime which fears all that the Polish people hold to be true and decent and humane. Are we to stand idly aside and allow this most monstrous of crimes to be perpetrated? Are we. who believe so strongly in justice. to condone such outrageous injustices? Mr.,439,Republican,H,7,1953,"(-4.432, -2.345]",-2.7991773999999996
R_2Xpncx2BN5tFrkm,2.0,3.0,810169136,back in 1937. which built up trade barriers between sections of the country. That action stopped the surplusproducing areas of milk from shipping milk and cream into those areas where we have the heavy consumption. The other restraint is this oleo legislation which is gradually taking away the butter market from dairy farmers. and after June 30. 60.000.000 pounds of butter will be imported under a dutyof 7 cents per pound. These three acts on the part of .the Roosevelt and Truman administrations will rapidly liquidate the great dairy industry of the Midwest.,443,Republican,H,7,1949,"(-2.345, -0.267]",-0.91219234
R_2Xpncx2BN5tFrkm,2.0,2.0,820018739,I should like to ask the distinguished Senator from New York a question. which I ask only because I seek information. I opposed an amendment to the Selective Service Act. which was passed last Friday. because that amendment provided unlimited authority for the President to select 75.000 iiductees for the purpose of permitting such persons to engage in study or research in medicine. dentistry. osteopathy. the sciences. engineering. and so forth. and. under the amendment. the President was authorized to provide for the payment of the tuition of such students. The Senate now has passed the bill. and no doubt the House will pass the bill in a similar form. Does not that provision take care of the increase in stualents proposed in Senate bill 337? Possibly the provisions of Senate bill 1 will nct take care of all the facilities required. but the tuition of the students would be covered by that bill. because the President would be permitted to select those inductees and if they could not afford to go to such schools. the bill provides that the Government shall pay the expenses. Would not that cover the tuition?,448,Republican,S,7,1951,"(-0.267, 1.812]",1.8951633
R_2Xpncx2BN5tFrkm,2.0,3.0,860214915,conservation districts. and so on. As of June 30. last year. the Service reported soil conservation districts had a total of approximately 1.860.000 cooperators. operating nearly 564 million acres. More than 11/4 million of those soil conservation district cooperators had basic conservation plans. on more than 365 million acres in about 2.860 soil conservation districts. There are similar figures showing notable progress with the land capability surveys and with the individual conservation measures that have been applied on the farms and watersheds of America. They only serve to confirm further the gains we have made. But we are still in the beginning stage. The conservation job is far from being completed. Some 2 million farms still need basic conservation plans. Thousands of tributary watersheds need the combined conservation land treatment and structural work contemplated in the Watershed Protection and Flood Prevention Act. What I have said before still holds true,473,Republican,H,8,1959,"(1.513, 3.546]",1.1963536
R_2Xpncx2BN5tFrkm,2.0,3.0,890271043,"various projects in Texas is understandable. I think. It is for this reason that I intend to insert in the RECORD today a copy of a report prepared by the Legislative Reference Service which I hope will be of use to my colleagues in the Senate and the House. The report is entitled ""Federal Public Works Projects in the State of Texas Over the Last 5 Years."" and it was prepared at my request to provide an uptodate and comprehensive guide to the recent actions of the major Federal public works agencies. To be sure. there are a great many Federal assistance activities which are not covered in the report. It is intended as a general report on the larger public works activities. rather than as a comprehensive survey of all Federal grant and assistance activities affecting the State. I ask that this. summation of recent activity be included in the RECORD at this point.",475,Republican,S,8,1965,"(1.513, 3.546]",2.8104095
R_2Xpncx2BN5tFrkm,3.0,2.0,930169297,It does not mandate. it authorizes an increase from $194 million presently to $300 million for 1978.,487,Republican,H,9,1973,"(-0.645, 1.659]",0.60879517
R_2Xpncx2BN5tFrkm,3.0,2.0,1000153172,agreements no reciprocity on the Soviets to cut off the aid to the puppet regime on the same basis. It is a sellout. It grossly and grievously endangers the gains and sacrifices of the Afghan people. and will generously accommodate Soviet deceit if that is what they have in mind.,498,Republican,S,10,1987,"(-4.453, -2.394]",-1.9529865000000002
R_2Xpncx2BN5tFrkm,2.0,2.0,1010188765,would reserve the right. I would not offer the motion myself. if a Member did offer a motion to increase the sanction from a reprimand to censure. to vote for that. That has to do with a difference. I think. in the opinion on some of the evidence before the House. I strongly feel. and I agree and compliment the vast majority of our colleagues who voted not to expel Mr. Frank. I agree with our colleague. the gentleman from Indiana and others who spoke that each of us work for .the people in our districts. and they are the bosses. and if that sanction Is to be Imposed. except in the most severe. most severe circumstances. it should be imposed by the voters. the citizens of this country. and not by other Membcrs of this House. We have to draw gradations between cases. This Is a severe case. in,523,Republican,H,11,1989,"(-2.325, -0.418]",-1.2349808
R_2Xpncx2BN5tFrkm,1.0,5.0,1090158907,"Mr. Speaker. a patriotic veteran and rolemodel citizen recently passed away in Greensboro. North Carolina. On behalf of the citizens of the Sixth District of North Carolina. I rise to honor John Seymour Starr. a World War II veteran. who dutifully fought for his country from an early age. Only nine days after his 18th birthday. Starr enlisted in the army and joined General George Pattons 3rd Army as a machine gunner on the back of a jeep in the 2nd Cavalry. 42nd Recon. As one of Pattons ""Ghosts."" Corporal Starr put his life on the line day after day scouting ahead of the division to locate and engage the enemy in order to determine their strength and position for an armored assault. Just months after entering the fight. on August 8. 1943. Corporal Starrs jeep drove over a land mine on Frances Breast peninsula killing the driver and passenger.",542,Republican,E,12,2005,"(-2.952, -0.713]",-0.8762167
R_ClU75FqYXMj7ZEB,4.0,1.0,450105805,"Iam pairdwithMr. MONROE. If he werepresentihe would vote ( ayi and I would vote ""no.""",5,Democrat,H,0,1879,"(-4.995, -2.779]",-1.0313965
R_ClU75FqYXMj7ZEB,4.0,1.0,590156567,"neither blandishments on the one hand nor to intimidation on the other. but stood erect. manly. brave. unmoved. But brave as he vas. courageous as he was. neither his courage nor his bravery could overcome the great eneily of mankind. His Work on earth is done. and he is at rest. Peace to his memory. And from heaven of heavens above God speaketh with bateless breathMy angel of perfect love Is the angel men call Death!"" But his name and fame will survive with those other heroes. eloquent and distinguished men who have made Georgias history illustrious. and whose fame does not belong to Georgia or the South alone. bitt to the whole countryto the Republica reunited. indivisible. indestructible Republica Republic that shall never die. We can not lift the veil that shuts from the public view the private grief in the family circle. We will. however. be permitted to",44,Democrat,H,2,1907,"(-4.695, -2.655]",-2.424556
R_ClU75FqYXMj7ZEB,2.0,3.0,680139659,We have caucused on It and we are In favor of It.,81,Democrat,H,4,1923,"(-5.43, -3.095]",-2.266011
R_ClU75FqYXMj7ZEB,4.0,2.0,750085856,The Senator knows that there are two bills now on the calendar to protect life and limb in bus transportation and truck transportation. and the Senator may employ his useful argument in furtherance of those bills. They. however. have nothing to do with rail transportation.,111,Democrat,S,5,1937,"(-0.847, 1.468]",0.33900726
R_ClU75FqYXMj7ZEB,4.0,1.0,750098189,"Let me finish my question. if the Senator will be so kind. It is objected by some of our brethren on the other side and some on this side that the reorganization plan is bad because it empowers the President ef the United States to place agencies in different places. and that that is the duty of Congress. I believe we all agree that that would be best. Now Congress is creating an independent agency. Congress should have the power and should exercise the power. should it not. to place that agency under the head of some one of the departments? Does not the Senator agree that we should not create independent establishments without placing them under the head of some department of the Government at this time. if we are going through with the reorganization? To say. ""Wait for the reorganization bill"" does not answer the question. Congress itself ought to do this.",114,Democrat,S,5,1937,"(-0.847, 1.468]",0.06216389
R_ClU75FqYXMj7ZEB,2.0,3.0,850265984,part of the overall teamwork in the health professions. In conjunction with the many uses of the physical facilities of a medical school. it is important to take notice of the insistence through the years by the faculty of these schools upon having dualpurpose facilities and resources. They report that responsibility for and participation in research not only enables them to keep abreast of the rapidly changing trends in medicine but that it also enables them to make their own contributions to scientific literature and knowledge. In fact. more than 50 percent of all medical research currently conducted in the United States is being carried out by the faculty members of our medical schools. Research also provides the mechanism that makes for selfeducation as well as providing the spark necessary to the development of a productive teacher. It is research in process that frequently makes the difference between inspirational and,157,Democrat,H,7,1957,"(1.717, 3.799]",2.9427984
R_ClU75FqYXMj7ZEB,2.0,2.0,930187186,the Democratic side of this Chamber sometimes are quick to point up the failures of the present administration. Only last week I stressed the ways In which I feel the water pollution abatement program Is being poorly administered. We ought to be as quick to emphasize administrative successes. and to rejoice in themparticularly when. as in the present case. they represent successes for the Nation. To introduce a calm and civil dialog and at least a modicum of reasoned restraint into the chaotic scene of boiling world pressures is almost. as someone said. like trying to change a tire on a speeding car. Henry Kissinger. who chose this country in his youth after witnessing the Nazi tyranny. has done this perhaps as well as any person could have done it. The Nation owes him its thanks.,187,Democrat,H,9,1973,"(-2.258, -0.215]",-1.1961652
R_ClU75FqYXMj7ZEB,1.0,4.0,930000482,Mr. President. one of the first orders of business for the 93d Congress is to reenact the Older Americans Comprehensive Services Amendments. This vital legislation. which would finally bring the Nation closer to the goals sought by Congress when it passed the Older Americans Act in 1965. was approved overwhelmingly last year in both Houses. Months of discussion had preceded pasasge. including extensive consultation with the administration. But when the amendments reached the White House. they stayed on the Presidents desk. unsigned. Finally. on October 30. the President announced he would withhold approval. or resort to a p cket veto. Congress could not then override this negative act. We were not in session. Now. in the early days of the 93d Congress. we have a duty to act quickly on this unfinished business from 1972. For these reasons. I congratulate the Senator from Missouri for reintroducing the amendments today. as,193,Democrat,S,9,1973,"(-0.215, 1.827]",0.27330909999999997
R_ClU75FqYXMj7ZEB,2.0,4.0,1010109081,these materials will ensure that credible Information is readily availble to all industries and the public. Market analyses. intended to accompany the statistics and other information on recyclable commodities. will provide the public and industry Information about opportunities and niches in recyclable commodities on an ongoing basis. Finally. reports to Congress on the current and future recyclable commodities markets will make available lndepth information and will provide an indication as to the need for other steps to assist market development. The legislation requires the Commerce Department to designate. with the assistance of an advisory committee of public officials and industry and public representatives. types and grades of recyclable commodities and standards and test methods for these. This will ensure that uniform standards for recyclable commodities are available for adoption across the Nation. In order for Indusry to adopt machinery to all States and commodities. one body must set standards for,237,Democrat,S,11,1989,"(1.955, 3.919]",2.9287982000000006
R_ClU75FqYXMj7ZEB,1.0,4.0,1080136911,Your request that you be allowed 5 minutes now. then we go to the bill. and then you be recognized to speak for an additional 10 minutes.,255,Democrat,S,12,2003,"(-0.287, 1.569]",0.3830489
R_ClU75FqYXMj7ZEB,1.0,4.0,1080073626,the hybrid electric technology research. and $75 million per year over the next three years for advanced combustion engine research and development. Finally. the BondLevin amendment requires the Federal Government to purchase advanced technology vehicles. beginning in 2005. Hybrid vehicles must be purchased or leased for light duty truck fleets and alternative fuel vehicles must be purchased or leased for passenger car fleets. We can have both energy conservation and job conservation. But it cannot be done by changing a number. It will take innovative solutions. improved technology. and the setting of realistic. achievable goals. The BondLevin amendment accomplishes these goals. I urge my colleagues to join me in supporting the BondLevin amendment. Thank you.,259,Democrat,S,12,2003,"(1.569, 3.425]",1.4727275
R_ClU75FqYXMj7ZEB,1.0,4.0,1110145888,bargain. His toupee caught fire in the Shea Stadium press box in New York on opening day 2003 after he got too close to an overhead space heater. They kidded him about that for the next 6 years. What a goodnatured man he was. to take that kidding and to just go on and say: Lets get back to the gametypical of a great fellow with a great sense of humor who doesnt take himself too seriously. Ron Santo was considered for entry into Major League Baseballs Hall of Fame an astonishing 19 times. The last time was 2008. Sadlywrongly. in my viewhe never made it to Cooperstown. But he took that disappointment the same way he took so many other bad breaks in life. with dignity and grace. In September 2003. the Cubs retired Ron Santos number. 10. It now hangs at Wrigley Field along with the numbers of,269,Democrat,S,13,2009,"(-2.409, -0.471]",-2.1512136
R_ClU75FqYXMj7ZEB,4.0,1.0,CREC-2016-07-14-pt1-PgH4976-2-1,"lives of the American people at risk, and inaction now will only be more costly in the long run. We are delaying medical research for a cure for Zika. We are delaying funding for our communities to fight Zika. We need to work with a sense of responsibility for the health and welfare of our Nation and approve the funds that are necessary to prevent Zika from spreading in our country.",271,Democrat,H,13,2015,"(-0.471, 1.468]",-0.38823646
R_ClU75FqYXMj7ZEB,1.0,4.0,CREC-2022-12-12-pt1-PgE1256-3-2,"and a Doctor of Education in Child Development and Guidance from Teachers College at Columbia University, where he developed a friendship with W.E.B. Du Bois. Through his years of education, Dr. Gordon became an expert in child development and devoted his career to uncovering and remedying the issues and challenges faced by non-white students in American schools. He was one of the first scholars to observe the ``achievement gap,'' or the disparity in measurable academic performance among students from different socioeconomic and racial backgrounds. He was one of the first to argue for the importance of understanding students' unique perspectives and contexts to provide the best educational support possible, preemptively advocating for affirmative development in academic ability and supplementary education to improve the academic outcomes for diverse learners. Professor Gordon has been widely recognized as one of the leading Black psychologists of his time. His work has shaped our current",293,Democrat,H,14,2021,"(1.32, 2.997]",1.9364091
R_ClU75FqYXMj7ZEB,2.0,3.0,490044795,The order of the introduction of bills has not yet been called.,315,Republican,S,0,1885,"(1.397, 3.518]",0.30900478
R_ClU75FqYXMj7ZEB,5.0,1.0,570113963,Yes. and that is the reason he was made a fool of.,340,Republican,H,2,1903,"(-4.935, -2.815]",-1.392647
R_ClU75FqYXMj7ZEB,4.0,2.0,600029576,If the gentleman will allow me. I hardly think he intends to convey the impression that we have the right or that there is any authority now vested in Congress by any law to compel the railroads to carry the mail.,342,Republican,H,2,1907,"(-2.815, -0.704]",-0.6974531
R_ClU75FqYXMj7ZEB,1.0,5.0,590006504,last year about the following amounts. and I will give you the different countries from which we brought it. We imported about 100.000 tons from Porto Rico. and the statistics show that they produced 145.000 tons there. From the Hawaiian Islands we imported from 350.000 to 370.000 tons. From Cuba and all other countries. 1.750.000 tons. We produced from cane in this country about 300.000 tons and from sugar beets 300.000 tons. or in the neighborhood of a total of all of about 2.800.000 tons. and of this 1.750.000 tons which were imported last year. let me show you what statistics say about the amount that came from Cuba. I give the calendar year. not the fiscal year. One million two hundred and thirtytwo thousand five hundred and eightynine tons came from Cuba. At the time Cuban reciprocity was before this House for consideration it was claimed by the friends,348,Republican,H,2,1905,"(-0.704, 1.406]",0.22427285
R_ClU75FqYXMj7ZEB,4.0,1.0,680007250,I did not mean to intimidate the gentleman. I simply wanted to know if he expected party loyalty from the Denocrats at that time. Does the gentleman expect party loyalty from the Democrats then. as lie does now. when he is trying to defeat his own party.,384,Republican,H,4,1923,"(-2.654, -0.503]",-2.5114331
R_ClU75FqYXMj7ZEB,4.0,1.0,730149470,If I may have a moment of your attention. I think I can demonstrate just the opposite of what the members of the committee have said. After this loan comes into existence and it is carried along from time to time. it will be interpreted as a loan for carrying securities. and I think we ought to distinguish with respect to the inception of the loan so as to protect our business people and not have it construed by bureaucrats or by courts that have not taken these things into consideration. as placing an additional and an unwarranted burden on our people.,407,Republican,H,5,1933,"(-0.612, 1.554]",-0.52635336
